2020-10-06 10:55:31,127 ERROR   :连接数据库失败：juparty-business
2020-10-06 14:59:56,491 INFO    :请求体：{"partyId": 73428824133603328}
2020-10-06 14:59:56,491 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {}}
2020-10-06 14:59:56,552 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 14:59:56,552 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '98471f0a6d1d443d8302eb9bc38824bb', 'auth': '98471f0a6d1d443d8302eb9bc38824bb'}
2020-10-06 14:59:56,553 INFO    :请求体：{"phone": "15361899602", "smsCode": "123456", "deviceId": "tester_eden_15361899602"}
2020-10-06 14:59:56,553 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'N69RDD9h2wFXXweNpwEEgaf2pTH/H40xS1gFL9Rh59o=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 541698, 'userCode': 541698, 'token': '045d83d531bf4ea38d8770756bebc3db', 'phone': '15361899602', 'showFun': 1, 'nickname': '用户541698', 'age': 0, 'isRegister': 0, 'status': 0}}
2020-10-06 14:59:56,571 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:59:56,572 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '045d83d531bf4ea38d8770756bebc3db', 'auth': '045d83d531bf4ea38d8770756bebc3db'}
2020-10-06 14:59:56,572 INFO    :请求体：{}
2020-10-06 14:59:56,573 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1032894'}}
2020-10-06 14:59:57,024 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:59:57,025 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '045d83d531bf4ea38d8770756bebc3db', 'auth': '045d83d531bf4ea38d8770756bebc3db'}
2020-10-06 14:59:57,025 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601979900000, "expectStartTime": 1601976400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1032894", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 14:59:57,026 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'partyId': 73428827585515520}}
2020-10-06 14:59:57,152 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:59:57,152 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '045d83d531bf4ea38d8770756bebc3db', 'auth': '045d83d531bf4ea38d8770756bebc3db'}
2020-10-06 14:59:57,153 INFO    :请求体：{"partyId": 73428827585515520, "agreePay": 0}
2020-10-06 14:59:57,153 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'stepCode': 200, 'participantId': 73428828067860480, 'partyId': 73428827585515520, 'userId': 541698, 'username': '用户541698', 'position': 0, 'disableMic': 0, 'isCreator': 1, 'isAdmin': 1, 'gender': 0, 'isPayJoin': 0, 'isTopShow': 1, 'avatar': '', 'joinTime': 1601967597036, 'leaveTime': 0, 'isSignin': 0, 'isTickOut': 0, 'hasVideo': 1, 'partyInfo': {'partyId': 73428827585515520, 'serialNo': '100256', 'title': '自动创建的直播间', 'partyStatus': 1, 'partyType': 2, 'creatorId': 541698, 'startTime': 1601976400000, 'endTime': 1601979900000, 'partyTimeDesc': '今天 17:26-18:25', 'partyUserCnt': 1, 'applyMicCoin': 0, 'joinCoin': 0, 'expectStartTime': 1601976400000, 'expectEndTime': 1601979900000, 'countDown': 8802956, 'freeTime': 0, 'allowJoin': 1, 'shared': {'shareUrl': 'http://10.113.248.198/portal/invite/invaiteParty?partyId=73428827585515520&userId=541698', 'title': '分享标题', 'content': '分享内容'}, 'creatorName': '用户541698'}, 'isBlock': 0, 'applyStatus': 0}}
2020-10-06 14:59:57,269 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 14:59:57,269 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '045d83d531bf4ea38d8770756bebc3db', 'auth': '045d83d531bf4ea38d8770756bebc3db'}
2020-10-06 14:59:57,270 INFO    :请求体：{"partyId": 73428827585515520}
2020-10-06 14:59:57,270 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {}}
2020-10-06 14:59:57,328 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 14:59:57,329 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '045d83d531bf4ea38d8770756bebc3db', 'auth': '045d83d531bf4ea38d8770756bebc3db'}
2020-10-06 14:59:57,329 INFO    :请求体：{"phone": "15361899603", "smsCode": "123456", "deviceId": "tester_eden_15361899603"}
2020-10-06 14:59:57,329 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'DkzG+tBgETszimqAVz+gZCA7fFAWq+iKITaFsPrpk3Y=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 394376, 'userCode': 394376, 'token': 'a1a88e8af5b342c38a1b8c92fc2329b0', 'phone': '15361899603', 'showFun': 1, 'nickname': '用户394376', 'age': 0, 'isRegister': 0, 'status': 0}}
2020-10-06 14:59:57,345 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:59:57,345 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'a1a88e8af5b342c38a1b8c92fc2329b0', 'auth': 'a1a88e8af5b342c38a1b8c92fc2329b0'}
2020-10-06 14:59:57,345 INFO    :请求体：{}
2020-10-06 14:59:57,345 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1008789'}}
2020-10-06 14:59:57,364 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:59:57,365 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'a1a88e8af5b342c38a1b8c92fc2329b0', 'auth': 'a1a88e8af5b342c38a1b8c92fc2329b0'}
2020-10-06 14:59:57,365 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601979900000, "expectStartTime": 1601976400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1008789", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 14:59:57,366 INFO    :响应体：{'code': 6018, 'msg': '用户未实名认证', 'result': {}}
2020-10-06 14:59:57,380 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:59:57,380 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'a1a88e8af5b342c38a1b8c92fc2329b0', 'auth': 'a1a88e8af5b342c38a1b8c92fc2329b0'}
2020-10-06 14:59:57,380 INFO    :请求体：{"partyId": null, "agreePay": 0}
2020-10-06 14:59:57,380 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:59:57,393 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 14:59:57,393 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'a1a88e8af5b342c38a1b8c92fc2329b0', 'auth': 'a1a88e8af5b342c38a1b8c92fc2329b0'}
2020-10-06 14:59:57,394 INFO    :请求体：{"partyId": null}
2020-10-06 14:59:57,394 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:59:57,453 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 14:59:57,454 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'a1a88e8af5b342c38a1b8c92fc2329b0', 'auth': 'a1a88e8af5b342c38a1b8c92fc2329b0'}
2020-10-06 14:59:57,454 INFO    :请求体：{"phone": "15361899604", "smsCode": "123456", "deviceId": "tester_eden_15361899604"}
2020-10-06 14:59:57,455 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'sKlNi3hGWO0CkcHow5IaDaf2pTH/H40x982TG2L68oM=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 519110, 'userCode': 519110, 'token': '69938192157e462b9a8f819a168786d1', 'phone': '15361899604', 'showFun': 1, 'nickname': '用户519110', 'age': 0, 'isRegister': 0, 'status': 0}}
2020-10-06 14:59:57,472 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:59:57,472 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '69938192157e462b9a8f819a168786d1', 'auth': '69938192157e462b9a8f819a168786d1'}
2020-10-06 14:59:57,473 INFO    :请求体：{}
2020-10-06 14:59:57,473 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1154560'}}
2020-10-06 14:59:57,836 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:59:57,837 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '69938192157e462b9a8f819a168786d1', 'auth': '69938192157e462b9a8f819a168786d1'}
2020-10-06 14:59:57,837 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601979900000, "expectStartTime": 1601976400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1154560", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 14:59:57,838 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'partyId': 73428831444275200}}
2020-10-06 14:59:57,968 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:59:57,968 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '69938192157e462b9a8f819a168786d1', 'auth': '69938192157e462b9a8f819a168786d1'}
2020-10-06 14:59:57,968 INFO    :请求体：{"partyId": 73428831444275200, "agreePay": 0}
2020-10-06 14:59:57,969 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'stepCode': 200, 'participantId': 73428831968563200, 'partyId': 73428831444275200, 'userId': 519110, 'username': '用户519110', 'position': 0, 'disableMic': 0, 'isCreator': 1, 'isAdmin': 1, 'gender': 0, 'isPayJoin': 0, 'isTopShow': 1, 'avatar': '', 'joinTime': 1601967597848, 'leaveTime': 0, 'isSignin': 0, 'isTickOut': 0, 'hasVideo': 1, 'partyInfo': {'partyId': 73428831444275200, 'serialNo': '100225', 'title': '自动创建的直播间', 'partyStatus': 1, 'partyType': 2, 'creatorId': 519110, 'startTime': 1601976400000, 'endTime': 1601979900000, 'partyTimeDesc': '今天 17:26-18:25', 'partyUserCnt': 1, 'applyMicCoin': 0, 'joinCoin': 0, 'expectStartTime': 1601976400000, 'expectEndTime': 1601979900000, 'countDown': 8802145, 'freeTime': 0, 'allowJoin': 1, 'shared': {'shareUrl': 'http://10.113.248.198/portal/invite/invaiteParty?partyId=73428831444275200&userId=519110', 'title': '分享标题', 'content': '分享内容'}, 'creatorName': '用户519110'}, 'isBlock': 0, 'applyStatus': 0}}
2020-10-06 14:59:58,090 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 14:59:58,090 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '69938192157e462b9a8f819a168786d1', 'auth': '69938192157e462b9a8f819a168786d1'}
2020-10-06 14:59:58,091 INFO    :请求体：{"partyId": 73428831444275200}
2020-10-06 14:59:58,091 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {}}
2020-10-06 14:59:58,150 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 14:59:58,150 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '69938192157e462b9a8f819a168786d1', 'auth': '69938192157e462b9a8f819a168786d1'}
2020-10-06 14:59:58,151 INFO    :请求体：{"phone": "15361899605", "smsCode": "123456", "deviceId": "tester_eden_15361899605"}
2020-10-06 14:59:58,151 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'Zfg+rd5rBtzXJRcr/jWkJCA7fFAWq+iKrMAouFdifF0=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 127789, 'userCode': 127789, 'token': '29e94daa957d4bae84e4b53c819487de', 'phone': '15361899605', 'showFun': 1, 'nickname': '用户127789', 'age': 0, 'isRegister': 0, 'status': 0}}
2020-10-06 14:59:58,175 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:59:58,175 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '29e94daa957d4bae84e4b53c819487de', 'auth': '29e94daa957d4bae84e4b53c819487de'}
2020-10-06 14:59:58,176 INFO    :请求体：{}
2020-10-06 14:59:58,176 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1029989'}}
2020-10-06 14:59:58,194 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:59:58,194 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '29e94daa957d4bae84e4b53c819487de', 'auth': '29e94daa957d4bae84e4b53c819487de'}
2020-10-06 14:59:58,195 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601979900000, "expectStartTime": 1601976400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1029989", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 14:59:58,195 INFO    :响应体：{'code': 6018, 'msg': '用户未实名认证', 'result': {}}
2020-10-06 14:59:58,224 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:59:58,224 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '29e94daa957d4bae84e4b53c819487de', 'auth': '29e94daa957d4bae84e4b53c819487de'}
2020-10-06 14:59:58,224 INFO    :请求体：{"partyId": null, "agreePay": 0}
2020-10-06 14:59:58,225 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:59:58,239 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 14:59:58,239 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '29e94daa957d4bae84e4b53c819487de', 'auth': '29e94daa957d4bae84e4b53c819487de'}
2020-10-06 14:59:58,239 INFO    :请求体：{"partyId": null}
2020-10-06 14:59:58,240 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:59:58,297 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
